cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western Europe,2005,70-74 years,Both,531,3.1,"8,890",51.6,"1,733",10.1,"10,623",61.7
Tuberculosis,Western Europe,2005,75-79 years,Male,492,8.3,"6,316",106,967,16.2,"7,283",122.2
Tuberculosis,Western Europe,2005,75-79 years,Female,331,3.9,"4,226",50,728,8.6,"4,953",58.6
Tuberculosis,Western Europe,2005,75-79 years,Both,823,5.7,"10,541",73.2,"1,695",11.8,"12,236",84.9
Tuberculosis,Western Europe,2005,80+ years,Male,"1,021",17.5,"6,875",118.1,259,4.5,"7,134",122.5
Tuberculosis,Western Europe,2005,80+ years,Female,"1,074",8.9,"6,131",50.8,266,2.2,"6,397",53
Tuberculosis,Western Europe,2005,80+ years,Both,"2,095",11.7,"13,006",72.7,525,2.9,"13,531",75.6
Tuberculosis,Western Europe,2005,All ages,Male,"2,774",1.4,"48,586",24.4,"31,067",15.6,"79,653",39.9
Tuberculosis,Western Europe,2005,All ages,Female,"1,899",0.9,"23,273",11.2,"15,179",7.3,"38,452",18.5
Tuberculosis,Western Europe,2005,All ages,Both,"4,673",1.1,"71,859",17.6,"46,246",11.3,"118,105",29
Tuberculosis,Western Europe,2010,0-6 days,Male,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2010,0-6 days,Female,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2010,0-6 days,Both,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2010,7-27 days,Male,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2010,7-27 days,Female,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2010,7-27 days,Both,0,0,0,0,0,0.1,0,0.1
Tuberculosis,Western Europe,2010,28-364 days,Male,1,0.1,95,4.4,3,0.1,98,4.6
Tuberculosis,Western Europe,2010,28-364 days,Female,1,0,59,2.9,1,0.1,60,3
Tuberculosis,Western Europe,2010,28-364 days,Both,2,0,153,3.7,5,0.1,158,3.8
Tuberculosis,Western Europe,2010,1-4 years,Male,2,0,146,1.6,50,0.6,196,2.2
Tuberculosis,Western Europe,2010,1-4 years,Female,1,0,108,1.2,22,0.3,129,1.5
Tuberculosis,Western Europe,2010,1-4 years,Both,3,0,254,1.4,72,0.4,326,1.8
Tuberculosis,Western Europe,2010,5-9 years,Male,1,0,80,0.7,134,1.2,214,1.9
Tuberculosis,Western Europe,2010,5-9 years,Female,1,0,64,0.6,62,0.6,126,1.2
Tuberculosis,Western Europe,2010,5-9 years,Both,2,0,144,0.7,196,0.9,340,1.5
Tuberculosis,Western Europe,2010,10-14 years,Male,1,0,69,0.6,203,1.8,272,2.4
Tuberculosis,Western Europe,2010,10-14 years,Female,1,0,60,0.6,97,0.9,157,1.5
Tuberculosis,Western Europe,2010,10-14 years,Both,2,0,129,0.6,300,1.4,429,1.9
Tuberculosis,Western Europe,2010,15-19 years,Male,3,0,189,1.6,277,2.3,466,3.9
Tuberculosis,Western Europe,2010,15-19 years,Female,1,0,88,0.8,140,1.2,228,2
Tuberculosis,Western Europe,2010,15-19 years,Both,4,0,278,1.2,417,1.8,694,3
Tuberculosis,Western Europe,2010,20-24 years,Male,6,0,357,2.8,395,3.1,753,5.9
Tuberculosis,Western Europe,2010,20-24 years,Female,3,0,214,1.7,205,1.7,419,3.4
Tuberculosis,Western Europe,2010,20-24 years,Both,9,0,572,2.3,600,2.4,"1,172",4.7
Tuberculosis,Western Europe,2010,25-29 years,Male,12,0.1,701,5.3,"1,440",10.8,"2,141",16.1
Tuberculosis,Western Europe,2010,25-29 years,Female,5,0,322,2.5,731,5.6,"1,053",8.1
Tuberculosis,Western Europe,2010,25-29 years,Both,17,0.1,"1,023",3.9,"2,171",8.2,"3,194",12.1
Tuberculosis,Western Europe,2010,30-34 years,Male,19,0.1,"1,041",7.5,"3,495",25.1,"4,536",32.5
Tuberculosis,Western Europe,2010,30-34 years,Female,7,0.1,402,2.9,"1,603",11.7,"2,005",14.7
Tuberculosis,Western Europe,2010,30-34 years,Both,27,0.1,"1,443",5.2,"5,098",18.5,"6,541",23.7
Tuberculosis,Western Europe,2010,35-39 years,Male,35,0.2,"1,693",11.3,"3,479",23.3,"5,172",34.6
Tuberculosis,Western Europe,2010,35-39 years,Female,11,0.1,541,3.7,"1,597",10.9,"2,137",14.6
Tuberculosis,Western Europe,2010,35-39 years,Both,46,0.2,"2,234",7.6,"5,075",17.2,"7,310",24.7
Tuberculosis,Western Europe,2010,40-44 years,Male,58,0.4,"2,551",15.7,"4,499",27.7,"7,050",43.5
Tuberculosis,Western Europe,2010,40-44 years,Female,15,0.1,657,4.1,"1,999",12.5,"2,656",16.6
Tuberculosis,Western Europe,2010,40-44 years,Both,73,0.2,"3,207",10,"6,499",20.2,"9,706",30.2
Tuberculosis,Western Europe,2010,45-49 years,Male,84,0.5,"3,303",20.7,"4,455",28,"7,758",48.7
Tuberculosis,Western Europe,2010,45-49 years,Female,23,0.1,920,5.8,"1,984",12.5,"2,904",18.3
Tuberculosis,Western Europe,2010,45-49 years,Both,108,0.3,"4,223",13.3,"6,438",20.2,"10,662",33.5
Tuberculosis,Western Europe,2010,50-54 years,Male,102,0.7,"3,515",24.8,"2,935",20.7,"6,450",45.6
Tuberculosis,Western Europe,2010,50-54 years,Female,28,0.2,968,6.8,"1,367",9.5,"2,336",16.3
Tuberculosis,Western Europe,2010,50-54 years,Both,130,0.5,"4,483",15.7,"4,303",15.1,"8,785",30.8
Tuberculosis,Western Europe,2010,55-59 years,Male,126,1,"3,769",29.6,"2,899",22.8,"6,668",52.4
Tuberculosis,Western Europe,2010,55-59 years,Female,36,0.3,"1,079",8.2,"1,370",10.4,"2,449",18.6
Tuberculosis,Western Europe,2010,55-59 years,Both,162,0.6,"4,848",18.7,"4,270",16.5,"9,117",35.3
Tuberculosis,Western Europe,2010,60-64 years,Male,157,1.3,"3,988",33.1,"1,852",15.4,"5,840",48.5
Tuberculosis,Western Europe,2010,60-64 years,Female,58,0.5,"1,464",11.6,992,7.9,"2,456",19.5
Tuberculosis,Western Europe,2010,60-64 years,Both,214,0.9,"5,452",22.1,"2,843",11.5,"8,296",33.6
Tuberculosis,Western Europe,2010,65-69 years,Male,197,2.1,"4,138",43.2,"1,805",18.8,"5,942",62
Tuberculosis,Western Europe,2010,65-69 years,Female,83,0.8,"1,741",16.7,980,9.4,"2,722",26.1
Tuberculosis,Western Europe,2010,65-69 years,Both,280,1.4,"5,879",29.4,"2,785",13.9,"8,664",43.3
Tuberculosis,Western Europe,2010,70-74 years,Male,295,3.4,"4,941",56.9,"1,009",11.6,"5,951",68.5
Tuberculosis,Western Europe,2010,70-74 years,Female,153,1.5,"2,555",25.1,732,7.2,"3,287",32.2
Tuberculosis,Western Europe,2010,70-74 years,Both,448,2.4,"7,497",39.7,"1,741",9.2,"9,238",48.9
Tuberculosis,Western Europe,2010,75-79 years,Male,439,6.8,"5,630",87.2,990,15.3,"6,619",102.5
Tuberculosis,Western Europe,2010,75-79 years,Female,279,3.3,"3,556",41.6,718,8.4,"4,274",50
