cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Oceania,2005,50-54 years,Female,125,82.6,"4,314","2,860.30",965,639.7,"5,278","3,500.00"
Tuberculosis,Oceania,2005,50-54 years,Both,300,100.3,"10,406","3,473.40","2,356",786.3,"12,761","4,259.70"
Tuberculosis,Oceania,2005,55-59 years,Male,156,141,"4,685","4,233.10","1,373","1,240.70","6,058","5,473.80"
Tuberculosis,Oceania,2005,55-59 years,Female,143,125.2,"4,291","3,755.00",958,838.1,"5,249","4,593.00"
Tuberculosis,Oceania,2005,55-59 years,Both,299,132.9,"8,977","3,990.40","2,331","1,036.20","11,308","5,026.50"
Tuberculosis,Oceania,2005,60-64 years,Male,129,157.8,"3,280","4,026.50",503,617.4,"3,783","4,643.80"
Tuberculosis,Oceania,2005,60-64 years,Female,113,131.9,"2,880","3,360.80",381,445.1,"3,262","3,805.90"
Tuberculosis,Oceania,2005,60-64 years,Both,242,144.6,"6,160","3,685.40",884,529.1,"7,045","4,214.50"
Tuberculosis,Oceania,2005,65-69 years,Male,181,329.2,"3,830","6,946.70",491,890.6,"4,321","7,837.30"
Tuberculosis,Oceania,2005,65-69 years,Female,147,240,"3,088","5,053.70",376,614.7,"3,463","5,668.40"
Tuberculosis,Oceania,2005,65-69 years,Both,328,282.3,"6,917","5,951.90",867,745.6,"7,784","6,697.60"
Tuberculosis,Oceania,2005,70-74 years,Male,98,292.9,"1,647","4,945.50",125,376.6,"1,773","5,322.00"
Tuberculosis,Oceania,2005,70-74 years,Female,94,231.1,"1,592","3,894.10",113,277.5,"1,706","4,171.60"
Tuberculosis,Oceania,2005,70-74 years,Both,192,258.8,"3,240","4,366.60",239,322,"3,479","4,688.50"
Tuberculosis,Oceania,2005,75-79 years,Male,65,377.8,846,"4,897.70",122,708.4,969,"5,606.10"
Tuberculosis,Oceania,2005,75-79 years,Female,80,327.7,"1,030","4,237.80",112,459.1,"1,142","4,696.90"
Tuberculosis,Oceania,2005,75-79 years,Both,145,348.5,"1,876","4,512.70",234,562.7,"2,110","5,075.40"
Tuberculosis,Oceania,2005,80+ years,Male,24,227.7,181,"1,750.40",22,208.5,203,"1,958.80"
Tuberculosis,Oceania,2005,80+ years,Female,34,188.6,251,"1,384.80",22,119.2,272,"1,504.00"
Tuberculosis,Oceania,2005,80+ years,Both,58,202.8,432,"1,518.20",43,151.7,475,"1,670.00"
Tuberculosis,Oceania,2005,All ages,Male,"1,578",34.5,"59,198","1,292.60","20,975",458,"80,173","1,750.60"
Tuberculosis,Oceania,2005,All ages,Female,"1,438",32.7,"54,722","1,243.20","14,519",329.9,"69,241","1,573.10"
Tuberculosis,Oceania,2005,All ages,Both,"3,016",33.6,"113,920","1,268.40","35,494",395.2,"149,415","1,663.60"
Tuberculosis,Oceania,2010,0-6 days,Male,0,0,0,0,0,7.7,0,7.7
Tuberculosis,Oceania,2010,0-6 days,Female,0,0,0,0,0,5.5,0,5.5
Tuberculosis,Oceania,2010,0-6 days,Both,0,0,0,0,0,6.6,0,6.6
Tuberculosis,Oceania,2010,7-27 days,Male,0,0,0,0,1,7.7,1,7.7
Tuberculosis,Oceania,2010,7-27 days,Female,0,0,0,0,0,5.5,0,5.5
Tuberculosis,Oceania,2010,7-27 days,Both,0,0,0,0,1,6.6,1,6.6
Tuberculosis,Oceania,2010,28-364 days,Male,10,7.4,851,633.4,10,7.4,861,640.8
Tuberculosis,Oceania,2010,28-364 days,Female,14,10.9,"1,171",935.2,6,5.1,"1,178",940.3
Tuberculosis,Oceania,2010,28-364 days,Both,24,9.1,"2,023",779,16,6.3,"2,039",785.3
Tuberculosis,Oceania,2010,1-4 years,Male,20,3.6,"1,711",304.1,143,25.5,"1,855",329.6
Tuberculosis,Oceania,2010,1-4 years,Female,18,3.4,"1,505",286.7,96,18.3,"1,601",305
Tuberculosis,Oceania,2010,1-4 years,Both,38,3.5,"3,217",295.7,239,22,"3,456",317.7
Tuberculosis,Oceania,2010,5-9 years,Male,7,1.1,574,88.1,419,64.3,993,152.4
Tuberculosis,Oceania,2010,5-9 years,Female,8,1.3,623,102.7,270,44.5,893,147.2
Tuberculosis,Oceania,2010,5-9 years,Both,15,1.2,"1,197",95.1,688,54.7,"1,885",149.8
Tuberculosis,Oceania,2010,10-14 years,Male,7,1.1,504,83.9,678,112.9,"1,181",196.8
Tuberculosis,Oceania,2010,10-14 years,Female,11,2,820,146.1,439,78.1,"1,259",224.2
Tuberculosis,Oceania,2010,10-14 years,Both,18,1.5,"1,324",114,"1,116",96.1,"2,440",210.1
Tuberculosis,Oceania,2010,15-19 years,Male,25,4.8,"1,707",327.9,930,178.7,"2,637",506.6
