cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western sub-Saharan Africa,2005,45-49 years,Both,"5,102",50.7,"200,803","1,995.40","35,377",351.5,"236,179","2,346.90"
Tuberculosis,Western sub-Saharan Africa,2005,50-54 years,Male,"3,009",75,"104,251","2,597.80","15,446",384.9,"119,698","2,982.70"
Tuberculosis,Western sub-Saharan Africa,2005,50-54 years,Female,"2,129",50.3,"73,763","1,741.90","8,559",202.1,"82,322","1,944.00"
Tuberculosis,Western sub-Saharan Africa,2005,50-54 years,Both,"5,137",62.3,"178,014","2,158.30","24,005",291.1,"202,020","2,449.40"
Tuberculosis,Western sub-Saharan Africa,2005,55-59 years,Male,"3,057",93,"91,800","2,793.10","15,242",463.7,"107,041","3,256.80"
Tuberculosis,Western sub-Saharan Africa,2005,55-59 years,Female,"2,472",71.1,"74,146","2,132.30","8,490",244.1,"82,636","2,376.50"
Tuberculosis,Western sub-Saharan Africa,2005,55-59 years,Both,"5,529",81.7,"165,946","2,453.40","23,731",350.8,"189,677","2,804.20"
Tuberculosis,Western sub-Saharan Africa,2005,60-64 years,Male,"3,310",125.9,"84,391","3,210.80","6,325",240.6,"90,716","3,451.50"
Tuberculosis,Western sub-Saharan Africa,2005,60-64 years,Female,"2,845",100.2,"72,447","2,550.70","3,803",133.9,"76,250","2,684.60"
Tuberculosis,Western sub-Saharan Africa,2005,60-64 years,Both,"6,154",112.5,"156,838","2,868.00","10,128",185.2,"166,966","3,053.20"
Tuberculosis,Western sub-Saharan Africa,2005,65-69 years,Male,"3,611",190.4,"76,102","4,012.70","6,201",327,"82,303","4,339.70"
Tuberculosis,Western sub-Saharan Africa,2005,65-69 years,Female,"3,518",166.4,"74,039","3,502.30","3,726",176.2,"77,765","3,678.50"
Tuberculosis,Western sub-Saharan Africa,2005,65-69 years,Both,"7,129",177.8,"150,142","3,743.60","9,927",247.5,"160,068","3,991.10"
Tuberculosis,Western sub-Saharan Africa,2005,70-74 years,Male,"2,900",233.3,"48,876","3,933.20","1,732",139.4,"50,609","4,072.60"
Tuberculosis,Western sub-Saharan Africa,2005,70-74 years,Female,"3,238",226.6,"54,505","3,815.20","1,110",77.7,"55,615","3,892.90"
Tuberculosis,Western sub-Saharan Africa,2005,70-74 years,Both,"6,138",229.8,"103,382","3,870.10","2,842",106.4,"106,224","3,976.50"
Tuberculosis,Western sub-Saharan Africa,2005,75-79 years,Male,"2,165",312.6,"27,991","4,040.90","1,691",244.1,"29,682","4,285.00"
Tuberculosis,Western sub-Saharan Africa,2005,75-79 years,Female,"2,368",285.1,"30,564","3,680.30","1,084",130.5,"31,648","3,810.80"
Tuberculosis,Western sub-Saharan Africa,2005,75-79 years,Both,"4,533",297.6,"58,555","3,844.30","2,775",182.2,"61,330","4,026.50"
Tuberculosis,Western sub-Saharan Africa,2005,80+ years,Male,"1,447",354.9,"11,211","2,749.90",285,69.9,"11,496","2,819.90"
Tuberculosis,Western sub-Saharan Africa,2005,80+ years,Female,"1,375",252.1,"10,264","1,881.90",190,34.8,"10,453","1,916.70"
