cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Southern sub-Saharan Africa,2010,20-24 years,Male,"1,267",34.2,"80,844","2,179.90","4,703",126.8,"85,547","2,306.80"
Tuberculosis,Southern sub-Saharan Africa,2010,20-24 years,Female,"1,181",32,"75,358","2,040.20","1,870",50.6,"77,228","2,090.80"
Tuberculosis,Southern sub-Saharan Africa,2010,20-24 years,Both,"2,448",33.1,"156,202","2,110.20","6,573",88.8,"162,775","2,199.00"
Tuberculosis,Southern sub-Saharan Africa,2010,25-29 years,Male,"2,284",67.3,"134,525","3,962.40","12,615",371.6,"147,140","4,334.00"
Tuberculosis,Southern sub-Saharan Africa,2010,25-29 years,Female,"1,042",31.8,"61,382","1,871.10","4,194",127.9,"65,576","1,999.00"
Tuberculosis,Southern sub-Saharan Africa,2010,25-29 years,Both,"3,326",49.8,"195,907","2,934.70","16,809",251.8,"212,716","3,186.50"
Tuberculosis,Southern sub-Saharan Africa,2010,30-34 years,Male,"2,222",79.1,"119,837","4,267.40","15,960",568.3,"135,796","4,835.70"
Tuberculosis,Southern sub-Saharan Africa,2010,30-34 years,Female,696,27.4,"37,523","1,476.60","4,209",165.6,"41,732","1,642.30"
Tuberculosis,Southern sub-Saharan Africa,2010,30-34 years,Both,"2,918",54.6,"157,359","2,941.70","20,169",377,"177,528","3,318.70"
Tuberculosis,Southern sub-Saharan Africa,2010,35-39 years,Male,"1,617",72.9,"79,243","3,573.40","15,693",707.7,"94,937","4,281.00"
Tuberculosis,Southern sub-Saharan Africa,2010,35-39 years,Female,548,27.5,"26,843","1,347.60","4,174",209.5,"31,017","1,557.10"
Tuberculosis,Southern sub-Saharan Africa,2010,35-39 years,Both,"2,165",51.4,"106,086","2,520.10","19,867",471.9,"125,953","2,992.10"
Tuberculosis,Southern sub-Saharan Africa,2010,40-44 years,Male,"1,364",78.6,"60,183","3,466.70","14,826",854,"75,009","4,320.70"
Tuberculosis,Southern sub-Saharan Africa,2010,40-44 years,Female,450,26.1,"19,853","1,152.50","4,456",258.7,"24,309","1,411.20"
Tuberculosis,Southern sub-Saharan Africa,2010,40-44 years,Both,"1,814",52.4,"80,037","2,314.10","19,282",557.5,"99,319","2,871.60"
Tuberculosis,Southern sub-Saharan Africa,2010,45-49 years,Male,"1,509",104.8,"59,330","4,122.10","14,728","1,023.30","74,058","5,145.30"
Tuberculosis,Southern sub-Saharan Africa,2010,45-49 years,Female,461,29,"18,116","1,141.60","4,437",279.6,"22,553","1,421.20"
Tuberculosis,Southern sub-Saharan Africa,2010,45-49 years,Both,"1,970",65.1,"77,445","2,559.20","19,165",633.3,"96,611","3,192.50"
Tuberculosis,Southern sub-Saharan Africa,2010,50-54 years,Male,"1,859",148.5,"64,375","5,140.50","8,714",695.9,"73,090","5,836.40"
Tuberculosis,Southern sub-Saharan Africa,2010,50-54 years,Female,420,28.1,"14,556",973.9,"3,468",232.1,"18,024","1,206.00"
Tuberculosis,Southern sub-Saharan Africa,2010,50-54 years,Both,"2,280",83,"78,931","2,873.50","12,183",443.5,"91,113","3,317.10"
Tuberculosis,Southern sub-Saharan Africa,2010,55-59 years,Male,"1,896",180.9,"56,880","5,427.60","8,603",820.9,"65,483","6,248.60"
Tuberculosis,Southern sub-Saharan Africa,2010,55-59 years,Female,633,49.1,"18,966","1,471.70","3,432",266.3,"22,398","1,738.00"
Tuberculosis,Southern sub-Saharan Africa,2010,55-59 years,Both,"2,528",108.2,"75,846","3,245.90","12,035",515,"87,881","3,760.90"
Tuberculosis,Southern sub-Saharan Africa,2010,60-64 years,Male,"1,783",229.7,"45,455","5,854.10","3,785",487.4,"49,240","6,341.50"
Tuberculosis,Southern sub-Saharan Africa,2010,60-64 years,Female,587,60.5,"14,928","1,540.30","1,871",193.1,"16,799","1,733.40"
Tuberculosis,Southern sub-Saharan Africa,2010,60-64 years,Both,"2,370",135.8,"60,383","3,459.10","5,656",324,"66,039","3,783.10"
Tuberculosis,Southern sub-Saharan Africa,2010,65-69 years,Male,"1,770",312.6,"37,318","6,589.60","3,709",655,"41,027","7,244.60"
Tuberculosis,Southern sub-Saharan Africa,2010,65-69 years,Female,992,131.3,"20,857","2,760.50","1,831",242.3,"22,687","3,002.80"
Tuberculosis,Southern sub-Saharan Africa,2010,65-69 years,Both,"2,763",209,"58,175","4,401.00","5,540",419.1,"63,715","4,820.10"
Tuberculosis,Southern sub-Saharan Africa,2010,70-74 years,Male,"1,532",430.8,"25,842","7,267.80","1,243",349.5,"27,084","7,617.30"
Tuberculosis,Southern sub-Saharan Africa,2010,70-74 years,Female,678,127.8,"11,402","2,148.90",728,137.2,"12,130","2,286.10"
Tuberculosis,Southern sub-Saharan Africa,2010,70-74 years,Both,"2,210",249.4,"37,243","4,202.90","1,971",222.4,"39,214","4,425.30"
Tuberculosis,Southern sub-Saharan Africa,2010,75-79 years,Male,"1,018",512.4,"13,176","6,631.20","1,214",610.8,"14,389","7,242.00"
